order_id,customer_id,order_date,product_category,order_amount,discount_used,is_high_value_item,platform,device_type,payment_method,shipping_carrier,tracking_number_valid,address_change_before_delivery
ORD001986,CUST00441,2024-09-08,Toys,5.0,1,0,Mobile App,MacBook,Crypto,FedEx,1,0
ORD001987,CUST00441,2024-12-30,Beauty,5.0,0,0,Tablet App,Android,Buy Now Pay Later,DHL,1,0
ORD001988,CUST00441,2025-08-16,Books,84.33,0,0,Web Browser,MacBook,PayPal,UPS,1,0
ORD001989,CUST00441,2024-05-22,Beauty,112.02,0,0,Tablet App,iPhone,PayPal,UPS,1,0
ORD001990,CUST00441,2024-07-27,Beauty,156.38,0,0,Tablet App,Windows PC,Gift Card,UPS,1,0
ORD001991,CUST00442,2024-04-13,Beauty,165.76,1,0,Web Browser,iPhone,PayPal,OnTrac,1,0
ORD001992,CUST00442,2024-01-09,Books,96.85,0,0,Mobile App,MacBook,Buy Now Pay Later,OnTrac,1,0
ORD001993,CUST00442,2024-01-21,Jewelry,205.97,0,0,Tablet App,Windows PC,PayPal,OnTrac,1,0
ORD001994,CUST00442,2024-09-25,Sports,102.11,0,0,Tablet App,Windows PC,Gift Card,USPS,1,0
ORD001995,CUST00443,2025-05-05,Furniture,23.22,0,0,Tablet App,iPhone,Buy Now Pay Later,UPS,1,0
ORD001996,CUST00443,2024-07-14,Clothing,5.0,0,0,Web Browser,iPhone,Crypto,UPS,1,0
ORD001997,CUST00443,2024-03-31,Shoes,124.16,0,0,Tablet App,Windows PC,Credit Card,USPS,1,0
ORD001998,CUST00443,2025-02-01,Tools,80.34,0,0,Mobile App,iPhone,PayPal,OnTrac,1,0
ORD001999,CUST00443,2025-01-26,Shoes,179.78,1,0,Mobile App,iPhone,Buy Now Pay Later,USPS,1,0
ORD002000,CUST00444,2024-01-23,Clothing,77.33,1,0,Mobile App,Android,Gift Card,FedEx,1,1
ORD002001,CUST00444,2025-02-21,Electronics,39.39,0,0,Web Browser,Android,PayPal,OnTrac,1,0
ORD002002,CUST00444,2024-09-07,Clothing,141.21,1,0,Web Browser,iPad,Buy Now Pay Later,DHL,1,0
ORD002003,CUST00444,2024-05-22,Clothing,84.47,1,0,Web Browser,Windows PC,Credit Card,UPS,0,0
ORD002004,CUST00445,2024-02-02,Jewelry,132.76,0,0,Mobile App,iPad,Crypto,DHL,1,0
ORD002005,CUST00446,2024-07-08,Grocery,177.34,0,0,Web Browser,MacBook,Debit Card,USPS,1,0
ORD002006,CUST00446,2025-03-24,Books,223.53,0,0,Web Browser,Windows PC,Gift Card,USPS,1,0
ORD002007,CUST00446,2024-11-12,Grocery,5.0,0,0,Web Browser,Windows PC,Credit Card,USPS,1,0
ORD002008,CUST00447,2024-11-01,Jewelry,198.53,1,0,Mobile App,iPad,Credit Card,UPS,1,0
ORD002009,CUST00447,2024-07-04,Grocery,107.35,0,0,Mobile App,iPad,Buy Now Pay Later,DHL,1,0
ORD002010,CUST00447,2024-11-14,Clothing,15.38,1,0,Mobile App,MacBook,Crypto,FedEx,1,0
ORD002011,CUST00447,2024-01-03,Shoes,52.78,0,0,Web Browser,MacBook,Credit Card,OnTrac,1,0
ORD002012,CUST00448,2024-08-29,Books,201.85,1,0,Tablet App,Windows PC,PayPal,DHL,1,1
ORD002013,CUST00448,2024-04-02,Clothing,8.32,1,0,Tablet App,iPad,Debit Card,UPS,1,0
ORD002014,CUST00448,2025-05-02,Grocery,137.14,0,0,Tablet App,MacBook,Crypto,FedEx,1,0
ORD002015,CUST00448,2025-05-04,Jewelry,106.6,0,0,Mobile App,MacBook,Debit Card,DHL,1,0
ORD002016,CUST00449,2024-09-13,Furniture,74.12,1,0,Tablet App,MacBook,Buy Now Pay Later,OnTrac,1,0
ORD002017,CUST00449,2025-01-14,Jewelry,34.67,1,0,Tablet App,MacBook,Credit Card,UPS,1,0
ORD002018,CUST00449,2024-02-19,Grocery,124.45,1,0,Tablet App,Windows PC,Debit Card,FedEx,1,0
ORD002019,CUST00449,2025-04-29,Sports,235.52,1,0,Tablet App,iPhone,Buy Now Pay Later,UPS,1,0
ORD002020,CUST00449,2025-02-15,Beauty,234.53,0,0,Mobile App,Windows PC,Buy Now Pay Later,OnTrac,1,0
ORD002021,CUST00449,2024-06-12,Furniture,197.82,0,0,Mobile App,iPad,Gift Card,USPS,1,0
ORD002022,CUST00449,2025-03-22,Furniture,167.94,0,0,Mobile App,Android,Debit Card,FedEx,1,0
ORD002023,CUST00449,2024-05-27,Tools,123.51,1,0,Tablet App,Windows PC,PayPal,DHL,1,0
ORD002024,CUST00449,2025-07-22,Tools,44.08,0,0,Mobile App,iPad,Gift Card,DHL,1,0
ORD002025,CUST00449,2024-05-17,Sports,165.35,1,0,Mobile App,Windows PC,Crypto,FedEx,1,0
ORD002026,CUST00449,2025-01-03,Shoes,60.94,1,0,Tablet App,Android,PayPal,OnTrac,1,1
ORD002027,CUST00450,2025-03-09,Toys,235.86,0,0,Tablet App,Android,Crypto,OnTrac,1,0
ORD002028,CUST00450,2025-02-13,Sports,5.0,0,0,Mobile App,iPad,PayPal,FedEx,1,0
ORD002029,CUST00450,2024-03-18,Electronics,96.54,0,0,Tablet App,iPad,Credit Card,FedEx,1,0
ORD002030,CUST00450,2024-05-09,Sports,5.0,0,0,Web Browser,MacBook,Credit Card,USPS,1,0
ORD002031,CUST00450,2025-01-12,Furniture,128.52,0,0,Tablet App,iPad,Credit Card,FedEx,1,0
ORD002032,CUST00450,2024-02-02,Grocery,183.35,1,0,Web Browser,iPad,Debit Card,FedEx,1,0
ORD002033,CUST00450,2025-03-21,Home & Kitchen,218.38,0,0,Web Browser,iPhone,PayPal,DHL,1,0
ORD002034,CUST00451,2024-10-30,Shoes,5.0,1,0,Web Browser,MacBook,Gift Card,UPS,1,0
ORD002035,CUST00451,2025-06-21,Electronics,95.76,1,0,Web Browser,iPhone,Credit Card,OnTrac,1,1
ORD002036,CUST00451,2025-01-31,Grocery,82.05,1,0,Tablet App,iPhone,PayPal,UPS,1,0
ORD002037,CUST00451,2025-02-06,Home & Kitchen,45.87,1,0,Tablet App,Android,PayPal,DHL,1,0
ORD002038,CUST00451,2024-12-22,Grocery,110.42,1,0,Web Browser,Windows PC,Credit Card,OnTrac,1,0
ORD002039,CUST00451,2024-08-25,Jewelry,148.59,1,0,Mobile App,iPad,Debit Card,UPS,1,1
ORD002040,CUST00451,2024-01-21,Beauty,301.05,1,1,Tablet App,MacBook,Crypto,FedEx,1,0
ORD002041,CUST00451,2024-08-29,Electronics,307.59,0,1,Mobile App,MacBook,Crypto,FedEx,1,0
ORD002042,CUST00452,2024-07-18,Jewelry,53.65,1,0,Mobile App,iPhone,Gift Card,DHL,1,0
ORD002043,CUST00452,2024-11-29,Sports,41.02,0,0,Tablet App,Windows PC,Gift Card,UPS,1,0
ORD002044,CUST00452,2024-08-30,Shoes,154.18,1,0,Web Browser,MacBook,Gift Card,USPS,1,0
ORD002045,CUST00452,2024-12-06,Toys,79.94,0,0,Tablet App,Windows PC,Credit Card,USPS,1,0
ORD002046,CUST00452,2025-05-16,Shoes,244.92,0,0,Web Browser,Android,Crypto,DHL,1,0
ORD002047,CUST00452,2024-12-02,Furniture,12.11,0,0,Web Browser,iPad,Buy Now Pay Later,OnTrac,1,1
ORD002048,CUST00452,2025-05-18,Grocery,92.26,0,0,Mobile App,MacBook,Debit Card,DHL,1,0
ORD002049,CUST00452,2025-01-10,Toys,147.18,0,0,Tablet App,iPad,Credit Card,OnTrac,1,0
ORD002050,CUST00453,2024-02-22,Beauty,264.77,0,0,Mobile App,MacBook,PayPal,OnTrac,0,0
ORD002051,CUST00453,2024-02-22,Jewelry,81.82,0,0,Tablet App,MacBook,Buy Now Pay Later,USPS,0,0
ORD002052,CUST00453,2024-12-19,Clothing,157.87,0,0,Tablet App,Android,Credit Card,OnTrac,0,1
ORD002053,CUST00453,2025-05-26,Home & Kitchen,143.12,0,0,Web Browser,iPad,Gift Card,UPS,1,1
ORD002054,CUST00453,2025-02-24,Furniture,85.51,1,0,Mobile App,iPad,Credit Card,DHL,1,1
ORD002055,CUST00453,2024-08-04,Beauty,161.02,1,0,Web Browser,Android,PayPal,DHL,0,0
ORD002056,CUST00453,2025-07-09,Clothing,139.32,0,0,Tablet App,Windows PC,Crypto,DHL,1,1
ORD002057,CUST00453,2024-10-24,Shoes,102.8,0,0,Mobile App,MacBook,Crypto,FedEx,0,1
ORD002058,CUST00454,2025-06-17,Clothing,241.8,1,0,Web Browser,iPhone,PayPal,OnTrac,1,0
ORD002059,CUST00454,2024-12-29,Books,5.0,1,0,Web Browser,Android,Debit Card,USPS,1,0
ORD002060,CUST00455,2024-11-10,Sports,92.38,0,0,Tablet App,Windows PC,Gift Card,DHL,1,0
ORD002061,CUST00455,2025-02-25,Jewelry,153.76,0,0,Mobile App,iPad,Buy Now Pay Later,FedEx,1,0
ORD002062,CUST00455,2024-06-29,Furniture,222.23,0,0,Web Browser,iPhone,Credit Card,FedEx,1,0
ORD002063,CUST00455,2024-02-18,Books,172.42,0,0,Mobile App,Android,Credit Card,USPS,1,0
ORD002064,CUST00455,2024-03-30,Beauty,8.58,0,0,Web Browser,Windows PC,Credit Card,FedEx,1,0
ORD002065,CUST00455,2025-07-13,Jewelry,248.41,1,0,Web Browser,Windows PC,PayPal,USPS,1,0
ORD002066,CUST00455,2024-07-27,Toys,226.44,0,0,Mobile App,Android,PayPal,OnTrac,1,0
ORD002067,CUST00456,2025-01-05,Clothing,69.83,1,0,Tablet App,Windows PC,PayPal,DHL,1,0
ORD002068,CUST00456,2024-12-03,Home & Kitchen,30.62,0,0,Tablet App,iPad,Gift Card,UPS,1,1
ORD002069,CUST00456,2024-10-09,Furniture,66.18,1,0,Web Browser,Android,Crypto,OnTrac,1,1
ORD002070,CUST00456,2024-05-25,Sports,281.77,0,0,Mobile App,Windows PC,Buy Now Pay Later,USPS,1,0
ORD002071,CUST00456,2024-07-11,Sports,94.98,0,0,Mobile App,Windows PC,Crypto,OnTrac,1,0
ORD002072,CUST00456,2024-08-26,Furniture,127.49,0,0,Tablet App,Android,Crypto,USPS,1,0
ORD002073,CUST00457,2024-01-07,Sports,55.37,1,0,Tablet App,iPhone,Crypto,FedEx,1,0
ORD002074,CUST00457,2025-07-30,Shoes,167.4,0,0,Tablet App,Android,Credit Card,OnTrac,1,0
ORD002075,CUST00457,2024-09-10,Furniture,228.85,1,0,Mobile App,MacBook,Crypto,USPS,1,0
ORD002076,CUST00457,2024-04-05,Tools,26.62,0,0,Mobile App,MacBook,Crypto,OnTrac,1,0
ORD002077,CUST00457,2025-08-06,Clothing,132.78,0,0,Tablet App,Android,Credit Card,USPS,1,0
ORD002078,CUST00457,2024-06-22,Clothing,219.65,0,0,Mobile App,iPhone,Buy Now Pay Later,UPS,1,0
ORD002079,CUST00458,2025-08-12,Shoes,103.99,0,0,Mobile App,iPhone,PayPal,UPS,0,1
ORD002080,CUST00458,2024-03-14,Jewelry,135.62,0,0,Tablet App,MacBook,Buy Now Pay Later,OnTrac,0,1
ORD002081,CUST00458,2024-06-15,Sports,317.72,0,1,Mobile App,Windows PC,Buy Now Pay Later,USPS,1,0
ORD002082,CUST00458,2025-06-03,Beauty,121.98,1,0,Mobile App,Windows PC,Buy Now Pay Later,UPS,0,0
ORD002083,CUST00458,2025-05-05,Clothing,77.35,1,0,Mobile App,Android,Crypto,DHL,1,1
ORD002084,CUST00458,2024-12-18,Clothing,183.96,1,0,Tablet App,MacBook,Crypto,DHL,1,1
ORD002085,CUST00458,2024-11-18,Electronics,233.19,0,0,Tablet App,iPhone,Buy Now Pay Later,OnTrac,1,0
ORD002086,CUST00458,2024-09-24,Electronics,172.5,0,0,Tablet App,MacBook,Gift Card,USPS,0,1
ORD002087,CUST00458,2025-07-22,Toys,110.89,1,0,Tablet App,Windows PC,PayPal,OnTrac,0,1
ORD002088,CUST00459,2024-02-29,Books,195.42,0,0,Web Browser,MacBook,Credit Card,FedEx,1,0
ORD002089,CUST00459,2025-04-25,Jewelry,236.41,1,0,Mobile App,iPad,Buy Now Pay Later,UPS,1,0
ORD002090,CUST00460,2024-12-24,Electronics,59.09,1,0,Mobile App,Android,PayPal,FedEx,1,0
ORD002091,CUST00461,2025-07-26,Books,5.0,0,0,Web Browser,Android,Crypto,USPS,1,0
ORD002092,CUST00461,2024-09-07,Home & Kitchen,57.49,1,0,Web Browser,iPad,Credit Card,DHL,1,0
ORD002093,CUST00461,2025-05-17,Books,220.88,1,0,Mobile App,Android,Buy Now Pay Later,USPS,1,0
ORD002094,CUST00461,2024-03-21,Toys,156.98,0,0,Web Browser,MacBook,PayPal,USPS,1,0
ORD002095,CUST00462,2024-12-19,Tools,182.86,0,0,Web Browser,iPhone,Crypto,USPS,0,0
ORD002096,CUST00462,2025-06-06,Sports,195.16,1,0,Mobile App,iPad,Buy Now Pay Later,USPS,1,0
ORD002097,CUST00463,2025-07-24,Tools,176.68,0,0,Web Browser,iPad,Credit Card,DHL,0,0
ORD002098,CUST00463,2025-01-25,Tools,49.98,1,0,Web Browser,iPad,Gift Card,UPS,1,0
ORD002099,CUST00463,2024-09-11,Tools,176.44,0,0,Mobile App,iPad,PayPal,OnTrac,1,0
ORD002100,CUST00464,2025-06-04,Tools,170.54,1,0,Mobile App,iPad,Credit Card,OnTrac,1,0
ORD002101,CUST00464,2024-03-06,Jewelry,213.32,0,0,Web Browser,iPad,Buy Now Pay Later,UPS,1,0
ORD002102,CUST00464,2024-07-06,Toys,239.94,1,0,Tablet App,MacBook,Crypto,FedEx,1,0
ORD002103,CUST00464,2024-04-04,Beauty,261.69,1,0,Tablet App,iPhone,Buy Now Pay Later,OnTrac,1,0
ORD002104,CUST00464,2024-11-23,Furniture,129.83,0,0,Mobile App,Android,Gift Card,FedEx,1,0
ORD002105,CUST00464,2025-02-06,Shoes,37.95,1,0,Tablet App,Android,Credit Card,FedEx,1,0
ORD002106,CUST00465,2025-08-07,Grocery,138.34,1,0,Web Browser,Android,Gift Card,USPS,1,0
ORD002107,CUST00465,2024-01-12,Sports,50.02,0,0,Mobile App,Windows PC,PayPal,FedEx,1,0
ORD002108,CUST00465,2025-01-03,Home & Kitchen,132.18,1,0,Tablet App,Android,Crypto,OnTrac,1,0
ORD002109,CUST00465,2025-08-17,Toys,33.5,0,0,Web Browser,iPad,PayPal,USPS,1,0
ORD002110,CUST00465,2025-05-24,Tools,95.13,1,0,Tablet App,iPhone,PayPal,USPS,1,0
ORD002111,CUST00465,2025-02-27,Home & Kitchen,128.77,0,0,Tablet App,MacBook,Buy Now Pay Later,USPS,1,0
ORD002112,CUST00465,2025-08-10,Beauty,69.14,0,0,Mobile App,Windows PC,Debit Card,UPS,1,0
ORD002113,CUST00465,2024-03-20,Grocery,105.36,1,0,Web Browser,Windows PC,PayPal,DHL,1,0
ORD002114,CUST00465,2025-04-24,Tools,202.68,1,0,Mobile App,Windows PC,Debit Card,USPS,1,0
ORD002115,CUST00465,2024-06-18,Jewelry,266.8,1,0,Tablet App,Windows PC,PayPal,USPS,1,0
ORD002116,CUST00466,2024-05-19,Jewelry,53.5,0,0,Tablet App,iPad,Debit Card,OnTrac,1,0
ORD002117,CUST00466,2024-12-30,Tools,113.69,0,0,Web Browser,Android,PayPal,USPS,1,0
ORD002118,CUST00466,2024-04-17,Electronics,138.19,0,0,Tablet App,MacBook,Buy Now Pay Later,UPS,1,0
ORD002119,CUST00466,2024-08-07,Beauty,170.72,1,0,Web Browser,Windows PC,Debit Card,FedEx,1,0
ORD002120,CUST00466,2024-06-12,Tools,64.0,1,0,Tablet App,Android,Crypto,USPS,1,0
ORD002121,CUST00466,2024-10-14,Tools,177.56,1,0,Web Browser,Windows PC,PayPal,OnTrac,1,0
ORD002122,CUST00467,2024-03-04,Electronics,53.85,1,0,Tablet App,Windows PC,Credit Card,FedEx,1,0
ORD002123,CUST00467,2025-01-29,Shoes,120.13,0,0,Web Browser,Windows PC,Debit Card,FedEx,1,0
ORD002124,CUST00467,2025-08-09,Electronics,5.0,0,0,Mobile App,Windows PC,Credit Card,FedEx,1,0
ORD002125,CUST00467,2025-08-13,Books,160.81,1,0,Tablet App,MacBook,Gift Card,USPS,1,0
ORD002126,CUST00467,2025-06-02,Home & Kitchen,60.86,0,0,Tablet App,iPad,Debit Card,DHL,1,0
ORD002127,CUST00468,2024-10-08,Furniture,38.78,0,0,Tablet App,Windows PC,Crypto,OnTrac,1,0
ORD002128,CUST00468,2024-04-25,Toys,41.76,0,0,Tablet App,Android,Buy Now Pay Later,USPS,1,1
ORD002129,CUST00468,2024-07-26,Clothing,193.22,0,0,Tablet App,Android,Buy Now Pay Later,DHL,1,0
ORD002130,CUST00468,2025-01-26,Toys,45.56,1,0,Web Browser,Windows PC,Gift Card,UPS,1,0
ORD002131,CUST00469,2024-11-19,Grocery,193.84,0,0,Web Browser,Windows PC,Crypto,UPS,0,1
ORD002132,CUST00469,2024-09-25,Books,43.99,0,0,Tablet App,iPad,Crypto,FedEx,0,1
ORD002133,CUST00469,2025-01-13,Books,98.25,1,0,Tablet App,MacBook,Credit Card,FedEx,0,1
ORD002134,CUST00470,2025-01-31,Furniture,163.08,1,0,Mobile App,Windows PC,Buy Now Pay Later,DHL,1,0
ORD002135,CUST00470,2025-08-06,Furniture,184.11,0,0,Mobile App,MacBook,Crypto,USPS,0,0
ORD002136,CUST00470,2024-01-08,Electronics,23.89,0,0,Web Browser,Android,Gift Card,DHL,1,0
ORD002137,CUST00470,2025-04-19,Home & Kitchen,244.03,0,0,Tablet App,Windows PC,Buy Now Pay Later,OnTrac,1,0
ORD002138,CUST00470,2024-08-13,Electronics,193.49,1,0,Web Browser,iPhone,Buy Now Pay Later,OnTrac,0,0
ORD002139,CUST00470,2024-01-26,Tools,142.02,1,0,Web Browser,Windows PC,Buy Now Pay Later,FedEx,1,0
ORD002140,CUST00470,2025-05-09,Jewelry,41.32,0,0,Tablet App,iPad,Crypto,DHL,1,0
ORD002141,CUST00470,2025-03-31,Beauty,91.78,0,0,Tablet App,MacBook,Crypto,DHL,1,0
ORD002142,CUST00470,2025-06-14,Furniture,244.88,1,0,Mobile App,Android,Gift Card,FedEx,1,1
ORD002143,CUST00471,2024-11-25,Tools,69.94,1,0,Web Browser,Android,PayPal,USPS,1,0
ORD002144,CUST00471,2025-03-27,Electronics,34.4,1,0,Mobile App,iPhone,Gift Card,USPS,1,0
ORD002145,CUST00472,2024-11-01,Toys,213.89,1,0,Tablet App,Android,Buy Now Pay Later,DHL,1,0
ORD002146,CUST00472,2025-07-21,Home & Kitchen,70.72,0,0,Tablet App,Windows PC,Debit Card,OnTrac,1,0
ORD002147,CUST00472,2024-09-02,Books,150.05,0,0,Web Browser,iPad,Crypto,USPS,1,0
ORD002148,CUST00472,2025-06-26,Toys,187.72,1,0,Mobile App,iPad,Debit Card,UPS,1,0
ORD002149,CUST00473,2024-12-18,Jewelry,123.71,0,0,Web Browser,Windows PC,Credit Card,USPS,1,0
ORD002150,CUST00473,2025-05-26,Jewelry,289.21,1,0,Web Browser,MacBook,Crypto,FedEx,0,0
ORD002151,CUST00473,2025-05-01,Tools,215.44,0,0,Web Browser,iPhone,Gift Card,FedEx,1,0
ORD002152,CUST00473,2024-08-14,Grocery,20.93,1,0,Mobile App,iPhone,Crypto,DHL,1,0
ORD002153,CUST00473,2025-06-28,Tools,151.26,0,0,Tablet App,Android,Debit Card,FedEx,1,0
ORD002154,CUST00473,2024-05-18,Tools,64.88,0,0,Mobile App,iPhone,Credit Card,DHL,1,0
ORD002155,CUST00474,2024-01-07,Toys,179.44,1,0,Web Browser,Windows PC,Debit Card,DHL,1,1
ORD002156,CUST00474,2024-05-01,Electronics,238.91,0,0,Web Browser,iPad,PayPal,USPS,1,0
ORD002157,CUST00474,2025-05-12,Clothing,54.81,0,0,Mobile App,MacBook,Credit Card,FedEx,1,0
ORD002158,CUST00474,2024-03-31,Grocery,195.1,1,0,Mobile App,Android,Credit Card,DHL,1,0
ORD002159,CUST00474,2024-12-14,Beauty,5.0,1,0,Web Browser,Windows PC,PayPal,UPS,1,0
ORD002160,CUST00474,2025-06-16,Jewelry,94.51,1,0,Tablet App,iPad,Debit Card,FedEx,1,0
ORD002161,CUST00474,2024-03-17,Books,213.46,0,0,Mobile App,iPad,Gift Card,DHL,1,1
ORD002162,CUST00475,2024-03-13,Clothing,143.79,1,0,Mobile App,iPhone,Gift Card,USPS,1,1
ORD002163,CUST00475,2025-06-04,Jewelry,114.16,1,0,Tablet App,Windows PC,Buy Now Pay Later,DHL,1,0
ORD002164,CUST00475,2025-05-18,Grocery,58.6,0,0,Tablet App,Android,Gift Card,OnTrac,1,0
ORD002165,CUST00475,2024-02-13,Shoes,74.78,1,0,Mobile App,Windows PC,Credit Card,UPS,1,0
ORD002166,CUST00476,2025-05-08,Tools,75.65,0,0,Web Browser,MacBook,Credit Card,OnTrac,1,0
ORD002167,CUST00476,2024-04-06,Sports,135.08,1,0,Tablet App,iPhone,Credit Card,USPS,1,0
ORD002168,CUST00476,2025-05-11,Home & Kitchen,86.51,1,0,Web Browser,Windows PC,Gift Card,DHL,1,0
ORD002169,CUST00476,2024-04-07,Grocery,5.0,0,0,Mobile App,iPad,Crypto,USPS,0,0
ORD002170,CUST00476,2024-10-13,Beauty,105.07,0,0,Mobile App,iPhone,Gift Card,DHL,1,0
ORD002171,CUST00477,2024-08-29,Books,126.46,1,0,Tablet App,MacBook,Gift Card,DHL,1,0
ORD002172,CUST00477,2024-03-11,Beauty,191.84,1,0,Mobile App,Android,Crypto,OnTrac,0,1
ORD002173,CUST00477,2025-08-03,Electronics,78.6,0,0,Mobile App,iPad,Crypto,DHL,1,0
ORD002174,CUST00477,2024-11-16,Furniture,191.8,0,0,Mobile App,Android,Crypto,FedEx,0,0
ORD002175,CUST00477,2024-03-09,Beauty,121.37,1,0,Mobile App,iPad,PayPal,UPS,0,0
ORD002176,CUST00477,2024-07-14,Sports,107.61,0,0,Tablet App,iPhone,Crypto,DHL,0,0
ORD002177,CUST00477,2024-08-01,Beauty,104.67,0,0,Tablet App,Android,Debit Card,OnTrac,0,0
ORD002178,CUST00478,2024-08-06,Home & Kitchen,5.79,0,0,Web Browser,iPad,Gift Card,OnTrac,1,0
ORD002179,CUST00478,2024-04-22,Clothing,277.23,0,0,Web Browser,Android,Buy Now Pay Later,USPS,0,0
ORD002180,CUST00478,2025-07-29,Jewelry,94.03,1,0,Web Browser,iPhone,Credit Card,OnTrac,1,0
ORD002181,CUST00479,2025-06-11,Clothing,194.01,1,0,Mobile App,Android,PayPal,USPS,1,0
ORD002182,CUST00479,2024-09-25,Grocery,203.62,1,0,Tablet App,MacBook,Crypto,USPS,1,0
ORD002183,CUST00479,2025-04-28,Sports,38.3,0,0,Mobile App,Android,Debit Card,DHL,0,0
ORD002184,CUST00479,2025-03-28,Books,27.98,0,0,Tablet App,iPhone,Debit Card,USPS,1,0
ORD002185,CUST00480,2024-10-15,Sports,118.29,1,0,Mobile App,Android,Debit Card,DHL,1,0
ORD002186,CUST00480,2025-07-02,Books,5.0,0,0,Tablet App,Windows PC,Buy Now Pay Later,DHL,1,0
ORD002187,CUST00480,2024-04-07,Shoes,160.76,0,0,Mobile App,MacBook,Crypto,USPS,1,0
ORD002188,CUST00480,2025-04-20,Beauty,70.84,1,0,Tablet App,iPad,Gift Card,OnTrac,1,0
ORD002189,CUST00480,2024-07-31,Grocery,291.61,0,0,Web Browser,MacBook,Debit Card,USPS,1,0
ORD002190,CUST00480,2025-01-03,Toys,231.47,0,0,Tablet App,iPhone,Debit Card,USPS,0,0
ORD002191,CUST00481,2025-08-22,Beauty,221.38,0,0,Web Browser,Android,Credit Card,OnTrac,1,0
ORD002192,CUST00481,2025-01-11,Clothing,19.18,0,0,Web Browser,Windows PC,Credit Card,UPS,1,0
ORD002193,CUST00481,2025-07-29,Furniture,173.91,0,0,Web Browser,Windows PC,Gift Card,DHL,1,0
ORD002194,CUST00481,2024-01-25,Home & Kitchen,175.65,0,0,Tablet App,Android,Crypto,DHL,0,0
ORD002195,CUST00481,2024-06-03,Home & Kitchen,5.0,1,0,Tablet App,Windows PC,Crypto,OnTrac,0,0
ORD002196,CUST00482,2024-02-27,Electronics,350.65,0,1,Mobile App,Android,Debit Card,OnTrac,1,0
ORD002197,CUST00482,2024-08-07,Jewelry,114.46,1,0,Web Browser,iPhone,Crypto,DHL,1,0
ORD002198,CUST00482,2024-04-27,Jewelry,62.91,1,0,Mobile App,iPad,Crypto,DHL,1,0
ORD002199,CUST00482,2025-03-13,Tools,89.56,1,0,Mobile App,iPad,Crypto,FedEx,1,0
ORD002200,CUST00482,2025-04-14,Clothing,151.84,0,0,Tablet App,Windows PC,Gift Card,DHL,1,0
ORD002201,CUST00482,2025-01-12,Tools,127.64,0,0,Mobile App,Android,Debit Card,FedEx,1,0
ORD002202,CUST00482,2024-10-31,Jewelry,176.2,1,0,Web Browser,Windows PC,Credit Card,USPS,1,0
ORD002203,CUST00483,2025-05-22,Electronics,194.53,0,0,Web Browser,iPad,Credit Card,DHL,1,0
ORD002204,CUST00483,2025-07-01,Clothing,91.83,0,0,Mobile App,MacBook,Buy Now Pay Later,FedEx,1,0
ORD002205,CUST00483,2024-04-07,Clothing,144.07,0,0,Tablet App,iPad,PayPal,DHL,1,0
ORD002206,CUST00483,2024-12-22,Shoes,116.32,1,0,Web Browser,Android,Buy Now Pay Later,USPS,0,0
ORD002207,CUST00483,2024-08-28,Furniture,123.63,0,0,Web Browser,iPhone,Credit Card,DHL,1,0
ORD002208,CUST00483,2024-11-24,Toys,125.26,1,0,Web Browser,MacBook,Buy Now Pay Later,FedEx,1,0
ORD002209,CUST00484,2025-05-27,Books,148.34,1,0,Mobile App,iPhone,Credit Card,USPS,0,0
ORD002210,CUST00484,2025-07-02,Tools,211.42,1,0,Tablet App,Android,PayPal,DHL,1,1
ORD002211,CUST00484,2024-11-21,Tools,10.06,0,0,Tablet App,iPad,Gift Card,USPS,1,0
ORD002212,CUST00484,2025-01-28,Shoes,159.66,0,0,Tablet App,Windows PC,PayPal,FedEx,1,0
ORD002213,CUST00484,2024-10-28,Furniture,112.15,0,0,Web Browser,iPhone,Buy Now Pay Later,FedEx,0,1
ORD002214,CUST00484,2025-03-08,Jewelry,254.95,0,0,Tablet App,Android,Buy Now Pay Later,UPS,1,0
ORD002215,CUST00485,2024-03-11,Furniture,184.45,1,0,Tablet App,iPad,Buy Now Pay Later,FedEx,1,0
ORD002216,CUST00485,2025-04-13,Grocery,111.54,1,0,Mobile App,Android,Crypto,USPS,1,0
ORD002217,CUST00485,2024-10-01,Jewelry,38.19,0,0,Web Browser,iPhone,Crypto,OnTrac,1,0
ORD002218,CUST00485,2025-07-26,Shoes,73.76,1,0,Tablet App,MacBook,PayPal,UPS,1,0
ORD002219,CUST00485,2024-05-13,Home & Kitchen,66.52,1,0,Mobile App,Windows PC,Buy Now Pay Later,FedEx,1,0
ORD002220,CUST00486,2025-07-29,Sports,40.55,1,0,Web Browser,iPhone,Gift Card,FedEx,1,0
ORD002221,CUST00486,2025-07-17,Beauty,214.94,0,0,Mobile App,iPhone,PayPal,OnTrac,1,0
ORD002222,CUST00486,2024-11-14,Sports,168.07,0,0,Tablet App,iPad,Buy Now Pay Later,FedEx,1,0
ORD002223,CUST00486,2024-05-26,Tools,76.5,1,0,Mobile App,Android,Buy Now Pay Later,USPS,1,0
ORD002224,CUST00486,2024-01-07,Beauty,201.39,0,0,Mobile App,Windows PC,Buy Now Pay Later,UPS,1,0
ORD002225,CUST00487,2025-01-12,Jewelry,146.02,1,0,Tablet App,MacBook,Crypto,USPS,0,0
ORD002226,CUST00487,2025-01-14,Home & Kitchen,153.41,1,0,Mobile App,Windows PC,Gift Card,UPS,1,0
